delay_us,median,min,max,sat_px
7590.0,164.0,164,164,0
7620.0,164.0,163,164,0
7650.0,164.0,164,164,0
7680.0,164.0,164,164,0
7710.0,164.0,163,164,0
7740.0,164.0,163,164,0
7770.0,164.0,163,164,0
7800.0,164.0,163,164,0
7830.0,164.0,164,164,0
7860.0,164.0,164,164,0
7890.0,164.0,164,164,0
7920.0,164.0,164,164,0
7950.0,164.0,164,164,0
7980.0,164.0,164,164,0
8010.0,164.0,164,164,0
8040.0,164.0,164,164,0
8070.0,164.0,163,164,0
8100.0,164.0,164,164,0
8130.0,164.0,164,164,0
8160.0,164.0,164,164,0
8190.0,164.0,164,164,0
8220.0,164.0,164,164,0
8250.0,164.0,164,164,0
8280.0,164.0,164,164,0
