delay_us,mean,spread,ntags,p0,p1,p2,p3,p4,p5,p6,p7
1485.0,173.62,1.0,8,174.0,173.5,173.0,173.0,173.5,174.0,174.0,174.0
1490.0,173.62,1.0,8,174.0,173.33,173.67,173.0,173.25,173.75,174.0,174.0
1495.0,173.56,1.0,8,174.0,173.0,173.0,173.0,174.0,174.0,174.0,173.5
1500.0,173.58,1.0,8,173.5,174.0,173.0,173.0,173.67,173.5,174.0,174.0
1505.0,173.49,1.0,8,174.0,173.75,173.0,173.0,173.0,173.17,174.0,174.0
1510.0,173.6,1.0,8,174.0,173.75,173.0,173.25,173.5,173.83,173.5,174.0
1515.0,173.61,1.0,8,173.67,174.0,173.0,173.0,173.5,173.75,174.0,174.0
1520.0,173.57,1.0,8,173.67,173.5,173.14,173.0,173.5,173.75,174.0,174.0
1525.0,173.54,1.0,8,174.0,173.5,173.0,173.0,173.5,173.33,174.0,174.0
1530.0,173.5,1.0,8,174.0,173.0,173.0,173.0,173.0,174.0,174.0,174.0
1535.0,173.6,1.0,8,174.0,173.67,173.0,173.0,173.5,174.0,174.0,173.67
1540.0,173.5,1.0,8,174.0,173.0,173.0,173.0,173.5,173.5,174.0,174.0
1545.0,173.47,1.0,8,173.5,173.17,173.0,173.33,173.75,173.25,174.0,173.75
1550.0,173.69,1.0,8,174.0,173.67,173.33,173.0,173.5,174.0,174.0,174.0
1555.0,173.64,1.0,8,173.5,173.75,173.0,173.0,174.0,173.89,174.0,174.0
1560.0,173.61,1.0,8,173.67,174.0,173.0,173.0,173.25,174.0,174.0,174.0
1565.0,173.5,1.0,8,174.0,173.5,173.0,173.0,173.5,173.0,174.0,174.0
1570.0,173.54,1.0,8,174.0,173.0,173.33,173.0,173.0,174.0,174.0,174.0
1575.0,173.61,1.0,8,174.0,173.4,173.5,173.0,173.5,173.5,174.0,174.0
1580.0,173.6,1.0,8,174.0,173.5,173.0,173.0,173.33,174.0,174.0,174.0
1585.0,173.53,1.0,8,174.0,173.5,173.25,173.0,173.0,174.0,173.5,174.0
1590.0,173.48,1.0,8,173.75,173.75,173.0,173.0,173.0,173.67,173.67,174.0
1595.0,173.4,1.0,8,173.0,173.0,173.5,173.0,173.0,173.67,174.0,174.0
1600.0,173.42,1.0,8,173.29,173.33,173.0,173.0,173.0,173.75,174.0,174.0
1605.0,173.5,1.0,8,173.5,173.5,173.0,173.0,173.5,173.5,174.0,174.0
1610.0,173.56,1.0,8,173.5,173.0,174.0,173.0,173.0,174.0,174.0,174.0
1615.0,173.49,1.0,8,173.67,173.5,173.0,173.0,173.25,173.75,173.75,174.0
1620.0,173.56,1.0,8,174.0,173.5,173.0,173.0,173.5,173.5,174.0,174.0
1625.0,173.54,1.0,8,174.0,173.5,173.0,173.0,173.5,173.33,174.0,174.0
1630.0,173.5,1.0,8,174.0,173.5,173.0,173.0,173.0,174.0,174.0,173.5
1635.0,173.51,1.0,8,173.75,173.0,173.25,173.0,173.88,173.5,173.67,174.0
1640.0,173.72,1.0,8,174.0,174.0,173.0,173.0,173.75,174.0,174.0,174.0
1645.0,173.68,0.75,8,174.0,173.67,173.25,173.25,173.25,174.0,174.0,174.0
1650.0,173.46,1.0,8,174.0,173.2,173.0,173.5,173.0,173.5,173.5,174.0
1655.0,173.54,1.0,8,173.75,173.0,173.0,173.5,173.33,173.75,174.0,174.0
1660.0,173.5,1.0,8,174.0,173.0,173.0,173.0,173.5,173.5,174.0,174.0
1665.0,173.66,1.0,8,174.0,173.5,173.0,173.25,173.5,174.0,174.0,174.0
1670.0,173.42,1.0,8,173.5,173.5,173.0,173.0,173.33,173.0,174.0,174.0
1675.0,173.54,1.0,8,174.0,173.33,173.25,173.0,173.0,173.75,174.0,174.0
1680.0,173.4,1.0,8,173.33,173.33,173.0,173.0,173.5,173.0,174.0,174.0
1685.0,173.53,1.0,8,174.0,173.0,173.0,173.0,173.75,173.75,173.75,174.0
1690.0,173.56,1.0,8,173.5,173.5,173.0,173.0,173.5,174.0,174.0,174.0
1695.0,173.48,1.0,8,173.75,173.0,173.0,173.0,173.67,173.67,174.0,173.75
1700.0,173.54,1.0,8,173.5,173.0,173.5,173.0,173.8,173.5,174.0,174.0
1705.0,173.49,1.0,8,174.0,173.25,173.0,173.25,173.0,173.43,174.0,174.0
1710.0,173.4,1.0,8,174.0,173.0,173.0,173.0,173.0,173.5,173.67,174.0
1715.0,173.49,1.0,8,173.38,173.75,173.25,173.0,173.25,173.33,174.0,174.0
1720.0,173.54,1.0,8,174.0,173.0,173.33,173.0,173.25,174.0,173.75,174.0
1725.0,173.56,1.0,8,174.0,173.0,173.0,173.0,173.5,174.0,174.0,174.0
1730.0,173.59,1.0,8,174.0,173.0,173.2,173.5,173.0,174.0,174.0,174.0
1735.0,173.6,1.0,8,173.67,173.33,174.0,173.0,173.33,173.5,174.0,174.0
1740.0,173.62,1.0,8,173.5,173.0,173.5,173.0,174.0,174.0,174.0,174.0
1745.0,173.52,1.0,8,173.75,173.33,173.0,173.0,173.33,173.71,174.0,174.0
1750.0,173.5,1.0,8,173.5,173.0,173.0,173.0,173.5,174.0,174.0,174.0
1755.0,173.46,1.0,8,173.5,173.2,173.0,173.25,173.0,173.75,174.0,174.0
1760.0,173.48,1.0,8,173.5,173.33,173.0,173.0,173.0,174.0,174.0,174.0
1765.0,173.39,1.0,8,174.0,173.5,173.0,173.0,173.4,173.0,173.75,173.5
1770.0,173.5,1.0,8,173.5,173.5,173.5,173.0,173.5,173.5,174.0,173.5
1775.0,173.6,1.0,8,173.67,173.5,173.5,173.0,173.5,173.67,174.0,174.0
1780.0,173.54,1.0,8,174.0,173.5,173.0,173.0,173.5,173.83,174.0,173.5
1785.0,173.45,1.0,8,173.33,173.5,173.0,173.0,173.25,173.75,173.75,174.0
1790.0,173.47,1.0,8,173.75,173.0,173.0,173.0,173.0,174.0,174.0,174.0
1795.0,173.54,1.0,8,174.0,173.25,173.33,173.0,173.29,173.67,173.75,174.0
1800.0,173.58,1.0,8,173.5,174.0,173.0,173.0,173.67,173.5,174.0,174.0
1805.0,173.56,1.0,8,173.75,173.75,173.0,173.0,173.5,173.71,174.0,173.75
1810.0,173.61,1.0,8,173.67,173.0,173.75,173.25,173.25,174.0,174.0,174.0
1815.0,173.5,1.0,8,174.0,173.5,173.0,173.0,173.5,173.0,174.0,174.0
1820.0,173.55,1.0,8,174.0,173.43,173.0,173.0,173.25,173.75,174.0,174.0
1825.0,173.59,1.0,8,174.0,173.5,173.2,173.0,173.0,174.0,174.0,174.0
1830.0,173.46,1.0,8,173.67,173.0,173.0,173.0,173.25,173.75,174.0,174.0
1835.0,173.53,1.0,8,174.0,173.75,173.0,173.0,173.29,173.67,173.5,174.0
1840.0,173.35,1.0,8,173.0,173.0,173.0,173.0,173.33,173.5,174.0,174.0
1845.0,173.46,1.0,8,173.75,173.25,173.0,173.0,173.5,173.83,174.0,173.33
1850.0,173.56,1.0,8,174.0,173.5,173.0,173.0,173.5,174.0,173.5,174.0
1855.0,173.52,1.0,8,173.5,173.67,173.0,173.25,173.25,173.5,174.0,174.0
1860.0,173.6,1.0,8,173.67,173.67,173.0,173.0,173.5,174.0,174.0,174.0
1865.0,173.58,1.0,8,173.67,174.0,173.0,173.0,173.2,174.0,173.75,174.0
1870.0,173.47,1.0,8,173.75,173.0,173.25,173.0,173.25,173.5,174.0,174.0
1875.0,173.66,1.0,8,174.0,173.5,173.0,173.0,173.8,174.0,174.0,174.0
1880.0,173.59,1.0,8,174.0,173.75,173.0,173.0,173.33,173.67,174.0,174.0
1885.0,173.49,1.0,8,173.4,173.5,173.0,173.5,173.0,173.5,174.0,174.0
1890.0,173.59,1.0,8,174.0,173.25,173.5,173.0,173.25,173.75,174.0,174.0
1895.0,173.53,1.0,8,173.5,173.25,173.0,173.5,173.0,174.0,174.0,174.0
1900.0,173.5,1.0,8,174.0,173.25,173.0,173.0,173.5,173.5,174.0,173.75
1905.0,173.66,1.0,8,174.0,174.0,173.0,173.0,173.6,173.67,174.0,174.0
1910.0,173.5,1.0,8,173.5,173.5,173.0,173.0,173.33,173.67,174.0,174.0
1915.0,173.6,1.0,8,174.0,173.33,173.0,173.0,173.5,174.0,174.0,174.0
1920.0,173.59,1.0,8,174.0,173.5,173.0,173.0,173.25,174.0,174.0,174.0
1925.0,173.46,1.0,8,173.75,173.67,173.0,173.0,173.0,173.5,173.75,174.0
1930.0,173.5,1.0,8,174.0,173.0,173.5,173.0,173.5,173.5,173.5,174.0
1935.0,173.65,1.0,8,174.0,173.5,173.0,173.0,173.67,174.0,174.0,174.0
1940.0,173.55,1.0,8,174.0,173.5,173.0,173.0,173.2,174.0,173.67,174.0
1945.0,173.34,1.0,8,173.25,173.5,173.0,173.0,173.0,173.5,174.0,173.5
1950.0,173.57,1.0,8,173.25,173.5,173.33,173.0,173.5,174.0,174.0,174.0
1955.0,173.58,1.0,8,174.0,173.0,173.0,173.0,173.67,174.0,174.0,174.0
1960.0,173.56,1.0,8,174.0,173.5,173.0,173.0,173.33,173.67,174.0,174.0
1965.0,173.45,1.0,8,173.67,173.25,173.25,173.0,173.25,173.67,174.0,173.5
1970.0,173.5,1.0,8,174.0,173.17,173.0,173.0,173.33,173.5,174.0,174.0
1975.0,173.46,1.0,8,174.0,173.2,173.0,173.0,173.0,173.5,174.0,174.0
1980.0,173.47,1.0,8,173.5,173.25,173.0,173.0,173.0,174.0,174.0,174.0
1985.0,173.47,1.0,8,173.67,173.0,173.25,173.0,173.0,173.88,174.0,174.0
1990.0,173.35,1.0,8,174.0,173.0,173.0,173.0,173.0,173.67,173.67,173.5
1995.0,173.48,1.0,8,173.57,173.33,173.0,173.0,173.25,173.67,174.0,174.0
2000.0,173.47,1.0,8,173.8,173.33,173.0,173.0,173.0,173.67,174.0,174.0
2005.0,173.41,0.75,8,173.5,173.33,173.0,173.25,173.25,173.67,173.5,173.75
2010.0,173.54,1.0,8,173.5,173.33,173.5,173.0,173.5,173.5,174.0,174.0
2015.0,173.44,1.0,8,173.67,173.33,173.0,173.0,173.25,173.25,174.0,174.0
2020.0,173.56,1.0,8,173.5,173.75,173.0,173.0,173.75,174.0,173.5,174.0
2025.0,173.52,1.0,8,174.0,173.5,173.0,173.0,173.5,173.5,173.67,174.0
2030.0,173.47,1.0,8,173.4,173.33,173.0,173.0,173.5,173.5,174.0,174.0
2035.0,173.4,1.0,8,173.2,173.5,173.0,173.0,173.5,173.5,173.5,174.0
2040.0,173.44,1.0,8,173.5,173.0,173.0,173.0,173.5,173.75,173.75,174.0
2045.0,173.44,1.0,8,174.0,173.0,173.0,173.0,173.0,174.0,173.5,174.0
2050.0,173.44,1.0,8,173.25,173.5,173.0,173.0,173.0,174.0,174.0,173.75
2055.0,173.62,1.0,8,174.0,173.5,173.0,173.0,173.5,174.0,174.0,174.0
2060.0,173.71,1.0,8,174.0,173.5,173.5,173.0,173.67,174.0,174.0,174.0
2065.0,173.46,1.0,8,173.5,173.0,173.0,173.0,173.5,173.67,174.0,174.0
2070.0,173.61,0.75,8,174.0,173.25,173.25,173.25,173.25,174.0,174.0,173.86
2075.0,173.33,1.0,8,173.0,173.0,173.0,173.0,173.5,173.5,174.0,173.67
2080.0,173.48,1.0,8,173.33,173.5,173.0,173.0,173.5,173.5,174.0,174.0
2085.0,173.25,1.0,8,173.0,173.0,173.0,173.0,173.0,173.25,173.75,174.0
2090.0,173.44,1.0,8,174.0,173.0,173.0,173.0,173.0,174.0,173.5,174.0
2095.0,173.49,1.0,8,173.75,173.5,173.0,173.0,173.5,173.5,173.67,174.0
2100.0,173.48,1.0,8,174.0,173.5,173.0,173.0,173.33,173.5,173.5,174.0
2105.0,173.54,1.0,8,174.0,173.5,173.0,173.0,173.33,173.5,174.0,174.0
2110.0,173.62,1.0,8,174.0,173.5,173.0,173.5,173.5,173.5,174.0,174.0
2115.0,173.37,0.86,8,173.67,173.0,173.0,173.0,173.25,173.67,173.5,173.86
2120.0,173.4,1.0,8,173.5,173.0,173.0,173.0,173.0,174.0,174.0,173.67
2125.0,173.39,1.0,8,173.6,173.5,173.0,173.0,173.0,173.0,174.0,174.0
2130.0,173.49,1.0,8,173.5,173.2,173.0,173.0,173.25,174.0,174.0,174.0
2135.0,173.47,1.0,8,173.5,173.25,173.0,173.0,173.0,174.0,174.0,174.0
2140.0,173.53,1.0,8,174.0,173.0,173.25,173.33,173.0,173.67,174.0,174.0
2145.0,173.5,1.0,8,173.5,173.5,173.0,173.0,173.0,174.0,174.0,174.0
2150.0,173.56,1.0,8,174.0,174.0,173.0,173.0,173.5,173.5,173.5,174.0
2155.0,173.53,1.0,8,173.75,173.5,173.0,173.0,173.5,174.0,173.5,174.0
2160.0,173.6,1.0,8,174.0,173.5,173.0,173.5,173.33,173.5,174.0,174.0
2165.0,173.49,1.0,8,173.25,173.5,173.0,173.33,173.0,173.8,174.0,174.0
2170.0,173.56,1.0,8,173.5,173.0,173.5,173.0,173.5,174.0,174.0,174.0
2175.0,173.64,0.75,8,173.75,173.75,173.25,173.5,173.33,173.5,174.0,174.0
2180.0,173.44,1.0,8,174.0,173.0,173.0,173.0,173.5,173.0,174.0,174.0
2185.0,173.59,1.0,8,173.67,173.5,173.33,173.0,173.75,173.5,174.0,174.0
2190.0,173.5,1.0,8,173.5,173.0,173.5,173.0,173.0,174.0,174.0,174.0
2195.0,173.57,1.0,8,173.6,174.0,173.0,173.0,173.0,174.0,174.0,174.0
2200.0,173.47,1.0,8,173.5,173.0,173.0,173.0,173.5,173.75,174.0,174.0
2205.0,173.5,1.0,8,174.0,173.0,173.0,173.5,173.5,173.5,173.5,174.0
2210.0,173.53,1.0,8,173.5,173.0,173.2,173.0,173.5,174.0,174.0,174.0
2215.0,173.49,1.0,8,173.33,173.33,173.5,173.0,173.0,173.75,174.0,174.0
2220.0,173.5,1.0,8,173.5,173.5,173.0,173.0,173.0,174.0,174.0,174.0
2225.0,173.51,1.0,8,173.67,173.0,173.0,173.0,173.44,174.0,174.0,174.0
2230.0,173.53,1.0,8,173.5,173.25,173.0,173.0,173.5,174.0,174.0,174.0
2235.0,173.57,1.0,8,174.0,173.0,173.5,173.0,173.6,173.5,174.0,174.0
2240.0,173.47,1.0,8,173.75,173.0,173.5,173.0,173.0,173.83,174.0,173.67
2245.0,173.6,1.0,8,174.0,173.5,173.0,173.0,173.5,173.8,174.0,174.0
2250.0,173.44,1.0,8,174.0,173.33,173.0,173.0,173.0,173.5,173.71,174.0
2255.0,173.47,1.0,8,173.75,173.5,173.0,173.0,173.0,174.0,173.5,174.0
2260.0,173.44,1.0,8,173.5,173.0,173.0,173.0,173.5,173.5,174.0,174.0
2265.0,173.48,1.0,8,173.25,173.5,173.33,173.0,173.25,173.5,174.0,174.0
2270.0,173.45,1.0,8,173.4,173.67,173.0,173.0,173.0,173.5,174.0,174.0
2275.0,173.58,1.0,8,174.0,173.0,173.0,173.17,173.5,174.0,174.0,174.0
2280.0,173.71,1.0,8,173.5,174.0,174.0,173.2,173.0,174.0,174.0,174.0
2285.0,173.56,1.0,8,173.5,173.67,173.33,173.0,173.67,173.33,174.0,174.0
2290.0,173.61,1.0,8,174.0,173.5,173.0,173.0,173.4,174.0,174.0,174.0
2295.0,173.52,1.0,8,173.67,173.5,173.0,173.0,173.0,174.0,174.0,174.0
2300.0,173.47,1.0,8,173.5,173.5,173.0,173.0,173.0,173.75,174.0,174.0
2305.0,173.59,1.0,8,174.0,173.0,173.0,173.5,173.5,174.0,173.75,174.0
2310.0,173.52,1.0,8,174.0,173.33,173.5,173.33,173.0,173.0,174.0,174.0
2315.0,173.56,1.0,8,173.75,173.25,173.0,173.0,174.0,174.0,173.5,174.0
2320.0,173.5,1.0,8,173.5,173.5,173.0,173.0,173.0,174.0,174.0,174.0
2325.0,173.44,1.0,8,173.5,173.0,173.0,173.0,173.5,173.5,174.0,174.0
2330.0,173.51,1.0,8,174.0,173.33,173.0,173.0,173.25,173.67,174.0,173.83
2335.0,173.47,1.0,8,173.0,173.5,173.5,173.0,173.0,174.0,174.0,173.8
2340.0,173.46,1.0,8,173.5,173.67,173.0,173.0,173.25,173.25,174.0,174.0
2345.0,173.35,1.0,8,173.33,173.0,173.0,173.0,173.5,173.5,174.0,173.5
2350.0,173.53,1.0,8,174.0,173.25,173.0,173.0,173.25,173.75,174.0,174.0
2355.0,173.47,1.0,8,174.0,173.25,173.0,173.0,173.5,173.0,174.0,174.0
2360.0,173.47,1.0,8,174.0,173.5,173.0,173.0,173.0,173.5,173.75,174.0
2365.0,173.5,1.0,8,173.5,173.0,173.0,173.0,173.5,174.0,174.0,174.0
2370.0,173.52,1.0,8,173.75,173.33,173.0,173.0,173.33,174.0,173.75,174.0
2375.0,173.42,1.0,8,173.5,173.5,173.0,173.0,173.33,174.0,173.0,174.0
2380.0,173.51,1.0,8,173.75,173.5,173.0,173.0,173.33,173.5,174.0,174.0
2385.0,173.47,1.0,8,173.5,173.5,173.0,173.0,173.0,174.0,173.75,174.0
2390.0,173.5,1.0,8,174.0,173.33,173.5,173.0,173.0,173.5,174.0,173.67
2395.0,173.44,1.0,8,174.0,173.0,173.0,173.0,173.5,173.5,174.0,173.5
2400.0,173.59,1.0,8,173.75,173.33,173.0,173.0,173.6,174.0,174.0,174.0
2405.0,173.65,1.0,8,174.0,174.0,173.0,173.0,173.67,173.5,174.0,174.0
2410.0,173.42,1.0,8,173.5,173.25,173.0,173.0,173.0,173.62,174.0,174.0
2415.0,173.56,1.0,8,174.0,174.0,173.0,173.0,173.0,174.0,174.0,173.5
2420.0,173.46,1.0,8,173.33,173.0,173.0,173.0,173.33,174.0,174.0,174.0
2425.0,173.44,1.0,8,174.0,173.0,173.0,173.0,173.5,173.0,174.0,174.0
2430.0,173.59,1.0,8,173.75,173.75,173.25,173.0,173.33,173.67,174.0,174.0
2435.0,173.52,1.0,8,173.5,173.67,173.0,173.0,173.5,173.5,174.0,174.0
2440.0,173.41,1.0,8,173.75,173.5,173.0,173.0,173.0,173.5,173.5,174.0
2445.0,173.48,1.0,8,173.5,173.17,173.33,173.0,173.33,173.5,174.0,174.0
2450.0,173.44,1.0,8,173.5,173.5,173.0,173.0,173.5,173.5,173.5,174.0
2455.0,173.47,1.0,8,173.75,173.0,173.0,173.0,173.5,173.5,174.0,174.0
2460.0,173.48,1.0,8,174.0,173.5,173.0,173.0,173.0,173.33,174.0,174.0
2465.0,173.47,1.0,8,173.25,173.5,173.0,173.0,173.0,174.0,174.0,174.0
2470.0,173.52,1.0,8,173.67,173.5,173.0,173.25,173.5,173.75,173.5,174.0
2475.0,173.44,1.0,8,174.0,173.0,173.0,173.0,173.0,173.5,174.0,174.0
2480.0,173.5,1.0,8,173.5,173.67,173.0,173.0,173.33,173.5,174.0,174.0
2485.0,173.41,1.0,8,174.0,173.5,173.0,173.25,173.0,173.0,173.5,174.0
2490.0,173.61,1.0,8,173.5,173.67,173.25,173.0,173.5,174.0,174.0,174.0
2495.0,173.56,1.0,8,173.5,173.5,173.0,173.0,173.5,174.0,174.0,174.0
2500.0,173.56,1.0,8,173.75,173.75,173.0,173.0,173.67,173.33,174.0,174.0
2505.0,173.39,1.0,8,173.5,173.33,173.0,173.0,173.0,173.5,173.75,174.0
2510.0,173.34,0.75,8,173.75,173.0,173.0,173.0,173.5,173.5,173.5,173.5
2515.0,173.46,1.0,8,173.75,173.0,173.0,173.0,173.57,173.33,174.0,174.0
2520.0,173.47,1.0,8,173.5,173.0,173.0,173.0,173.8,173.5,174.0,174.0
2525.0,173.52,1.0,8,173.5,173.33,173.0,173.0,173.5,173.83,174.0,174.0
2530.0,173.43,1.0,8,173.5,173.25,173.0,173.0,173.5,173.5,174.0,173.67
2535.0,173.48,1.0,8,174.0,173.5,173.0,173.0,173.0,174.0,173.67,173.67
2540.0,173.49,1.0,8,173.33,173.0,173.33,173.0,173.5,173.75,174.0,174.0
2545.0,173.31,1.0,8,174.0,173.0,173.0,173.0,173.5,173.0,173.5,173.5
2550.0,173.36,1.0,8,173.33,173.33,173.0,173.0,173.0,173.5,173.75,174.0
2555.0,173.54,1.0,8,173.5,173.5,173.0,173.33,173.5,174.0,174.0,173.5
2560.0,173.48,1.0,8,173.5,173.0,173.25,173.0,173.33,174.0,174.0,173.75
2565.0,173.35,1.0,8,173.0,173.0,173.0,173.0,173.5,173.33,174.0,174.0
2570.0,173.47,1.0,8,173.5,173.67,173.0,173.25,173.0,173.67,173.67,174.0
2575.0,173.31,1.0,8,173.0,173.5,173.0,173.0,173.0,173.5,173.5,174.0
2580.0,173.5,1.0,8,174.0,173.0,173.0,173.0,173.5,173.5,174.0,174.0
2585.0,173.38,1.0,8,174.0,173.0,173.0,173.0,173.0,173.5,173.5,174.0
2590.0,173.31,1.0,8,173.5,173.5,173.0,173.0,173.0,173.0,173.5,174.0
2595.0,173.38,1.0,8,173.5,173.0,173.0,173.0,173.0,173.5,174.0,174.0
2600.0,173.31,1.0,8,173.0,173.0,173.0,173.0,173.33,173.5,173.67,174.0
2605.0,173.34,1.0,8,173.17,173.33,173.0,173.0,173.0,173.5,173.75,174.0
2610.0,173.38,1.0,8,173.5,173.0,173.5,173.0,173.0,173.5,173.5,174.0
2615.0,173.45,1.0,8,173.33,173.0,173.5,173.0,173.0,173.75,174.0,174.0
2620.0,173.51,1.0,8,173.25,173.5,173.0,173.33,173.33,173.67,174.0,174.0
2625.0,173.4,1.0,8,173.5,173.0,173.0,173.2,173.0,174.0,173.5,174.0
2630.0,173.54,1.0,8,173.75,173.25,173.0,173.0,173.33,174.0,174.0,174.0
2635.0,173.5,1.0,8,174.0,173.5,173.0,173.0,173.5,173.5,173.5,174.0
2640.0,173.47,1.0,8,173.67,173.33,173.0,173.0,173.0,173.75,174.0,174.0
2645.0,173.56,1.0,8,173.5,173.5,173.0,173.5,173.0,174.0,174.0,174.0
2650.0,173.35,1.0,8,173.12,173.0,173.0,173.0,173.0,173.67,174.0,174.0
2655.0,173.35,1.0,8,173.29,173.0,173.5,173.0,173.5,173.0,173.5,174.0
2660.0,173.38,1.0,8,173.5,173.0,173.0,173.0,173.0,173.75,173.75,174.0
2665.0,173.53,1.0,8,174.0,173.25,173.0,173.0,173.5,173.5,174.0,174.0
2670.0,173.41,1.0,8,173.75,173.5,173.0,173.0,173.33,173.0,173.67,174.0
2675.0,173.35,1.0,8,173.0,173.5,173.5,173.0,173.33,173.5,173.0,174.0
2680.0,173.46,1.0,8,174.0,173.0,173.0,173.0,173.0,173.67,174.0,174.0
2685.0,173.35,1.0,8,173.5,173.25,173.25,173.0,173.0,173.0,173.83,174.0
2690.0,173.32,1.0,8,173.5,173.0,173.0,173.0,173.0,174.0,173.6,173.5
2695.0,173.3,1.0,8,173.67,173.0,173.0,173.0,173.0,173.5,174.0,173.25
2700.0,173.42,1.0,8,173.33,173.0,173.0,173.0,173.0,174.0,174.0,174.0
2705.0,173.18,0.67,8,173.67,173.0,173.0,173.0,173.0,173.0,173.5,173.25
2710.0,173.44,1.0,8,173.5,173.5,173.0,173.0,173.0,173.5,174.0,174.0
2715.0,173.33,0.75,8,173.75,173.25,173.0,173.0,173.5,173.33,173.33,173.5
2720.0,173.29,1.0,8,173.5,173.0,173.0,173.0,173.0,173.33,174.0,173.5
2725.0,173.2,0.67,8,173.17,173.0,173.0,173.0,173.25,173.0,173.67,173.5
2730.0,173.52,1.0,8,173.33,173.33,173.5,173.0,173.5,173.5,174.0,174.0
2735.0,209.74,14.5,8,208.0,207.67,203.0,209.67,214.25,217.5,209.5,208.33
2740.0,318.8,19.5,8,322.0,314.5,314.25,307.5,320.5,327.0,321.67,323.0
2745.0,364.25,28.0,8,370.5,349.5,355.0,346.5,370.0,374.0,374.5,374.0
2750.0,369.31,33.0,8,364.67,363.67,355.5,360.0,373.5,370.5,388.5,378.17
2755.0,370.62,31.0,8,371.5,355.67,365.67,354.0,377.88,375.0,380.25,385.0
2760.0,370.38,26.5,8,365.5,360.5,360.0,357.5,375.0,379.0,381.5,384.0
2765.0,367.75,25.08,8,366.25,362.67,354.67,362.33,366.0,371.57,378.75,379.75
2770.0,365.77,24.0,8,368.5,356.5,354.5,356.0,365.5,371.2,378.5,375.5
2775.0,366.64,25.4,8,365.5,358.0,356.0,357.0,367.0,372.0,381.4,376.25
2780.0,365.85,26.3,8,367.0,355.0,354.5,358.0,366.5,369.5,380.8,375.5
2785.0,364.29,20.0,8,362.33,355.5,356.0,356.75,366.0,370.33,375.5,371.88
2790.0,365.71,20.5,8,367.0,358.5,358.5,356.0,366.5,372.5,376.5,370.2
2795.0,364.75,22.17,8,361.75,358.67,354.33,356.0,364.0,371.25,375.5,376.5
2800.0,364.93,21.0,8,360.43,359.0,357.0,355.5,365.5,370.5,376.5,375.0
2805.0,365.86,20.0,8,367.75,357.33,356.5,357.33,363.0,372.5,376.0,376.5
2810.0,365.47,22.5,8,365.5,355.0,354.5,357.25,366.0,373.5,375.0,377.0
2815.0,366.81,21.75,8,365.0,356.75,356.25,356.5,373.33,371.0,377.67,378.0
2820.0,366.19,24.0,8,365.0,359.5,353.0,359.0,370.5,369.5,376.0,377.0
2825.0,365.45,19.5,8,365.5,356.75,355.0,357.25,369.67,372.67,374.5,372.25
2830.0,365.56,20.5,8,367.0,358.0,356.0,356.0,367.0,373.5,376.5,370.5
2835.0,365.76,21.17,8,362.0,357.67,356.5,357.25,366.5,373.0,377.67,375.5
2840.0,365.86,21.83,8,364.25,355.67,358.0,357.0,366.5,372.5,375.5,377.5
2845.0,367.21,19.58,8,366.5,358.25,356.67,357.0,372.5,374.5,376.0,376.25
2850.0,366.45,21.5,8,365.0,356.0,356.5,355.5,373.6,372.5,375.5,377.0
2855.0,366.66,24.58,8,368.0,357.0,354.75,359.0,366.5,369.67,379.0,379.33
2860.0,365.62,27.0,8,368.0,357.5,352.0,355.5,366.0,370.0,377.0,379.0
2865.0,366.43,25.25,8,365.0,358.0,356.25,356.5,366.5,372.0,381.5,375.67
2870.0,366.12,25.0,8,366.0,358.0,357.0,355.0,367.5,371.5,380.0,374.0
2875.0,366.27,20.75,8,365.0,358.0,356.0,357.17,367.0,374.5,376.75,375.75
2880.0,365.31,24.0,8,364.0,356.0,352.5,357.5,366.0,374.5,375.5,376.5
2885.0,366.49,27.5,8,367.25,354.0,355.0,356.67,369.0,371.5,381.5,377.0
2890.0,366.91,28.25,8,367.5,358.0,357.0,354.5,366.5,371.5,382.75,377.5
2895.0,364.91,22.5,8,364.0,359.67,354.0,354.5,365.25,374.0,376.5,371.33
2900.0,364.93,21.0,8,365.5,356.0,357.0,357.5,363.0,370.0,377.0,373.4
2905.0,365.69,23.0,8,363.0,356.5,354.25,359.0,366.0,373.25,376.25,377.25
2910.0,364.58,19.83,8,368.0,355.5,356.0,354.67,362.5,371.0,374.5,374.5
2915.0,364.74,21.83,8,366.75,356.5,355.33,354.67,364.5,369.67,374.0,376.5
2920.0,364.8,23.92,8,364.5,356.0,353.75,356.25,366.0,369.88,377.67,374.33
2925.0,365.25,22.0,8,366.5,357.0,354.5,355.5,365.0,371.0,376.5,376.0
2930.0,364.67,23.17,8,359.86,357.25,354.5,356.0,364.75,371.33,377.67,376.0
2935.0,364.58,21.83,8,360.5,357.0,354.67,355.0,364.75,373.0,375.25,376.5
2940.0,364.91,23.17,8,362.25,354.33,356.33,355.33,364.5,372.0,377.0,377.5
2945.0,365.04,21.08,8,365.5,356.67,354.67,356.67,365.5,370.33,375.75,375.25
2950.0,364.86,24.0,8,367.33,355.75,354.0,356.0,362.5,370.0,378.0,375.33
2955.0,366.08,22.67,8,367.5,357.0,359.5,355.0,364.5,371.0,377.67,376.5
2960.0,364.55,23.33,8,366.0,354.67,353.0,357.0,365.25,371.5,376.33,372.67
2965.0,362.59,23.75,8,365.0,350.75,353.5,353.5,362.5,368.0,374.5,373.0
