delay_us,median,min,max,sat_px
3750.0,198.0,198,199,0
3780.0,200.0,200,200,0
3810.0,202.0,202,202,0
3840.0,203.0,203,203,0
3870.0,203.0,203,203,0
3900.0,203.0,203,203,0
3930.0,203.0,203,203,0
3960.0,202.5,202,203,0
3990.0,202.0,201,202,0
4020.0,201.0,201,202,0
4050.0,201.0,201,202,0
4080.0,201.0,201,202,0
4110.0,201.0,201,202,0
4140.0,201.0,201,201,0
4170.0,201.0,201,202,0
4200.0,202.0,201,202,0
4230.0,201.5,201,202,0
4260.0,202.0,201,202,0
4290.0,201.5,201,202,0
4320.0,201.0,201,202,0
4350.0,202.0,201,202,0
4380.0,202.0,201,202,0
4410.0,202.0,201,202,0
4440.0,202.0,201,202,0
4470.0,201.0,201,202,0
4500.0,201.5,201,202,0
4530.0,201.5,201,202,0
4560.0,202.0,201,202,0
4590.0,202.0,201,202,0
4620.0,201.5,201,202,0
4650.0,201.5,201,202,0
4680.0,202.0,202,202,0
4710.0,202.0,201,202,0
4740.0,202.0,202,202,0
4770.0,201.5,201,202,0
4800.0,202.0,201,202,0
4830.0,202.0,201,202,0
4860.0,202.0,201,202,0
4890.0,201.5,201,202,0
4920.0,202.0,201,202,0
4950.0,202.0,201,202,0
4980.0,201.5,201,202,0
5010.0,201.5,201,202,0
5040.0,201.5,201,202,0
5070.0,202.0,201,202,0
5100.0,202.0,201,202,0
5130.0,202.0,201,202,0
5160.0,202.0,201,202,0
5190.0,202.0,201,202,0
5220.0,202.0,201,202,0
5250.0,201.0,201,202,0
5280.0,202.0,201,202,0
5310.0,202.0,201,202,0
5340.0,201.5,201,202,0
5370.0,202.0,202,202,0
5400.0,201.5,201,202,0
5430.0,202.0,201,202,0
5460.0,202.0,202,202,0
5490.0,202.0,201,202,0
5520.0,202.0,201,202,0
5550.0,202.0,201,202,0
5580.0,202.0,202,202,0
5610.0,202.0,201,202,0
5640.0,202.0,202,202,0
5670.0,202.5,202,203,0
5700.0,202.5,202,203,0
5730.0,203.0,202,203,0
5760.0,203.0,202,203,0
5790.0,203.0,202,203,0
5820.0,202.5,202,203,0
5850.0,203.0,202,203,0
5880.0,204.0,204,204,0
5910.0,206.0,206,206,0
5940.0,206.0,206,206,0
5970.0,206.0,206,206,0
6000.0,206.0,206,206,0
6030.0,206.0,206,206,0
6060.0,206.0,206,206,0
6090.0,206.0,206,206,0
6120.0,206.0,206,206,0
6150.0,206.0,206,206,0
6180.0,206.0,206,206,0
6210.0,206.0,206,206,0
6240.0,207.0,207,207,0
6270.0,215.0,214,215,0
6300.0,244.5,243,245,0
6330.0,993.0,992,994,206
6360.0,996.0,994,997,209
6390.0,996.0,996,997,208
6420.0,994.0,994,996,208
6450.0,996.0,996,997,209
6480.0,996.0,995,996,208
6510.0,997.0,995,997,209
6540.0,995.5,995,997,208
6570.0,997.0,997,997,209
6600.0,997.0,997,997,209
6630.0,997.0,997,998,209
6660.0,998.0,997,998,211
6690.0,537.5,460,633,0
6720.0,222.0,220,222,0
6750.0,198.0,198,198,0
6780.0,190.0,189,190,0
6810.0,186.0,186,187,0
6840.0,184.0,184,184,0
6870.0,183.0,183,183,0
6900.0,182.0,182,182,0
6930.0,182.0,181,182,0
6960.0,181.0,181,181,0
6990.0,181.0,181,181,0
7020.0,181.0,180,181,0
7050.0,180.5,180,181,0
7080.0,180.5,180,181,0
7110.0,180.0,180,181,0
7140.0,180.5,180,181,0
7170.0,180.0,180,181,0
7200.0,180.0,180,180,0
7230.0,180.0,180,181,0
7260.0,180.0,180,180,0
7290.0,180.0,180,180,0
7320.0,180.0,180,180,0
7350.0,180.0,180,181,0
7380.0,180.0,180,180,0
7410.0,180.0,180,181,0
7440.0,180.0,180,180,0
7470.0,180.0,180,181,0
7500.0,180.0,180,180,0
7530.0,180.0,180,181,0
7560.0,180.0,180,180,0
