delay_us,median,min,max,sat_px
1101.75,158.5,158,159,0
1106.62,158.0,158,158,0
1111.5,158.0,158,159,0
1116.38,158.5,158,159,0
1121.25,158.0,158,159,0
1126.12,159.0,158,159,0
1131.0,158.0,158,158,0
1135.88,158.0,158,158,0
1140.75,158.0,158,159,0
1145.62,158.0,158,159,0
1150.5,159.0,158,159,0
1155.38,158.5,158,159,0
1160.25,158.0,158,159,0
1165.12,158.5,158,159,0
1170.0,159.0,158,159,0
1174.88,159.0,159,159,0
1179.75,159.0,159,159,0
1184.62,159.0,159,159,0
1189.5,159.0,159,159,0
1194.38,159.0,159,159,0
1199.25,159.0,159,159,0
1204.12,159.0,159,159,0
1209.0,159.0,159,159,0
1213.88,159.0,159,160,0
1218.75,159.0,159,159,0
1223.62,159.0,159,159,0
1228.5,159.0,159,159,0
1233.38,159.0,159,160,0
1238.25,159.0,159,159,0
1243.12,159.0,159,160,0
1248.0,159.0,159,160,0
1252.88,159.0,159,159,0
1257.75,159.0,159,159,0
1262.62,159.0,159,159,0
1267.5,159.0,159,160,0
1272.38,159.0,159,159,0
1277.25,159.0,159,159,0
1282.12,159.0,159,159,0
1287.0,159.0,159,159,0
1291.88,159.0,159,160,0
1296.75,159.0,159,159,0
1301.62,159.0,159,159,0
1306.5,159.0,159,160,0
1311.38,159.0,159,160,0
1316.25,159.0,159,159,0
1321.12,159.0,159,159,0
1326.0,159.0,159,160,0
1330.88,159.0,159,159,0
1335.75,159.0,159,159,0
1340.62,159.0,159,159,0
1345.5,159.0,159,160,0
1350.38,159.0,159,160,0
1355.25,160.0,159,160,0
1360.12,159.0,159,160,0
1365.0,159.0,159,160,0
1369.88,159.0,159,160,0
1374.75,160.0,159,160,0
1379.62,160.0,160,160,0
1384.5,160.0,160,160,0
1389.38,160.0,160,160,0
1394.25,160.0,160,160,0
1399.12,160.0,160,160,0
1404.0,160.0,160,160,0
1408.88,160.0,160,161,0
1413.75,160.0,160,161,0
1418.62,160.0,160,161,0
1423.5,161.0,161,161,0
1428.38,161.0,161,161,0
1433.25,161.0,161,162,0
1438.12,162.0,162,162,0
1443.0,162.0,162,163,0
1447.88,162.0,162,163,0
1452.75,164.5,164,165,0
1457.62,167.0,166,167,0
1462.5,167.0,166,167,0
1467.38,169.0,168,170,0
1472.25,171.5,171,172,0
1477.12,172.0,172,172,0
1482.0,174.0,173,175,0
1486.88,177.0,177,177,0
1491.75,177.0,177,177,0
1496.62,177.0,177,178,0
1501.5,178.0,177,178,0
1506.38,178.0,177,178,0
1511.25,177.5,177,178,0
1516.12,177.0,177,177,0
1521.0,176.0,176,177,0
1525.88,176.5,176,177,0
1530.75,175.0,174,176,0
1535.62,172.0,172,173,0
1540.5,172.0,172,172,0
1545.38,171.0,170,172,0
1550.25,168.0,168,169,0
1555.12,167.0,167,168,0
1560.0,166.0,166,167,0
1564.88,164.0,163,164,0
1569.75,163.0,163,163,0
1574.62,163.0,163,163,0
1579.5,162.5,162,163,0
1584.38,162.0,162,163,0
1589.25,162.0,162,163,0
1594.12,162.0,162,162,0
1599.0,162.0,162,162,0
1603.88,162.0,162,162,0
1608.75,162.0,162,162,0
1613.62,162.0,162,162,0
1618.5,162.0,162,162,0
1623.38,162.0,162,162,0
1628.25,162.0,162,163,0
1633.12,162.0,162,162,0
1638.0,162.0,162,163,0
1642.88,162.0,162,163,0
1647.75,162.0,162,163,0
1652.62,162.5,162,163,0
1657.5,163.0,163,163,0
1662.38,163.0,163,163,0
1667.25,163.0,163,164,0
1672.12,163.0,163,163,0
1677.0,163.0,163,164,0
1681.88,164.0,164,164,0
1686.75,164.0,164,164,0
1691.62,164.0,164,164,0
1696.5,165.0,165,165,0
1701.38,166.0,166,166,0
1706.25,166.0,166,166,0
1711.12,168.0,167,169,0
1716.0,171.0,170,172,0
1720.88,171.0,171,172,0
1725.75,176.0,171,178,0
1730.62,185.0,183,187,0
1735.5,188.0,188,188,0
1740.38,191.5,188,193,0
1745.25,201.5,200,206,0
1750.12,207.0,207,208,0
1755.0,210.0,207,211,0
1759.88,220.5,219,224,0
1764.75,226.0,226,227,0
1769.62,226.0,226,227,0
1774.5,228.0,228,230,0
1779.38,230.0,230,231,0
1784.25,230.0,230,231,0
1789.12,231.0,231,231,0
1794.0,232.0,231,232,0
1798.88,232.0,231,233,0
1803.75,232.0,232,233,0
1808.62,233.0,232,233,0
1813.5,232.5,232,233,0
1818.38,233.0,232,233,0
1823.25,233.0,233,234,0
1828.12,233.0,232,233,0
1833.0,233.0,232,234,0
1837.88,233.0,233,233,0
1842.75,233.0,233,234,0
1847.62,233.0,233,234,0
1852.5,233.0,232,233,0
1857.38,233.0,232,234,0
1862.25,233.0,232,233,0
1867.12,233.0,232,234,0
1872.0,233.0,233,233,0
1876.88,233.0,233,233,0
1881.75,233.0,232,233,0
1886.62,233.0,232,234,0
1891.5,233.0,232,233,0
1896.38,233.0,232,233,0
1901.25,233.0,232,233,0
1906.12,232.5,232,233,0
1911.0,233.0,232,233,0
1915.88,233.0,233,233,0
1920.75,233.0,233,233,0
1925.62,233.0,233,233,0
1930.5,232.5,232,233,0
1935.38,232.0,232,233,0
1940.25,232.5,232,233,0
1945.12,232.0,232,233,0
1950.0,232.0,232,233,0
1954.88,233.0,232,233,0
1959.75,232.5,232,233,0
1964.62,232.0,232,233,0
1969.5,232.0,232,233,0
1974.38,232.0,232,233,0
1979.25,232.0,232,233,0
1984.12,233.0,232,233,0
1989.0,232.0,232,233,0
1993.88,232.0,232,233,0
1998.75,213.0,210,220,0
2003.62,179.5,174,183,0
2008.5,168.0,167,169,0
2013.38,165.0,164,165,0
2018.25,163.5,163,164,0
2023.12,163.0,163,163,0
2028.0,163.0,163,163,0
2032.88,163.0,162,163,0
2037.75,162.5,162,163,0
2042.62,163.0,162,163,0
2047.5,162.0,162,163,0
2052.38,162.0,162,163,0
2057.25,163.0,162,163,0
2062.12,162.5,162,163,0
2067.0,163.0,162,163,0
2071.88,163.0,162,163,0
2076.75,163.0,162,163,0
2081.62,163.0,162,163,0
