delay_us,median,min,max,sat_px
1200.0,158.5,158,159,0
1201.88,158.0,158,159,0
1203.75,158.0,158,159,0
1205.62,158.0,158,159,0
1207.5,158.0,158,159,0
1209.38,158.5,158,159,0
1211.25,158.0,158,159,0
1213.12,158.0,158,159,0
1215.0,158.0,158,159,0
1216.88,158.0,158,159,0
1218.75,158.0,158,159,0
1220.62,158.0,158,158,0
1222.5,158.0,158,159,0
1224.38,158.0,158,159,0
1226.25,159.0,158,159,0
1228.12,158.0,158,159,0
1230.0,158.0,158,159,0
1231.88,158.0,158,159,0
1233.75,158.5,158,159,0
1235.62,158.0,158,158,0
1237.5,158.0,158,159,0
1239.38,158.0,158,159,0
1241.25,158.0,158,159,0
1243.12,158.0,158,159,0
1245.0,158.0,158,159,0
1246.88,158.0,158,159,0
1248.75,158.0,158,159,0
1250.62,159.0,158,159,0
1252.5,158.0,158,159,0
1254.38,158.0,158,159,0
1256.25,158.0,158,159,0
1258.12,158.0,158,159,0
1260.0,158.5,158,159,0
1261.88,158.5,158,159,0
1263.75,158.0,158,159,0
1265.62,158.5,158,159,0
1267.5,158.0,158,159,0
1269.38,158.0,158,159,0
1271.25,158.0,158,159,0
1273.12,158.0,158,159,0
1275.0,158.0,158,159,0
1276.88,158.0,158,158,0
1278.75,158.0,158,159,0
1280.62,158.0,158,159,0
1282.5,158.0,158,159,0
1284.38,158.0,158,159,0
1286.25,158.0,158,159,0
1288.12,158.0,158,158,0
1290.0,158.0,158,159,0
1291.88,158.0,158,159,0
1293.75,158.0,158,159,0
1295.62,158.0,158,159,0
1297.5,158.0,158,159,0
1299.38,158.5,158,159,0
1301.25,158.0,158,158,0
1303.12,158.0,158,159,0
1305.0,158.0,158,158,0
1306.88,158.0,158,158,0
1308.75,158.0,158,159,0
1310.62,158.0,158,159,0
1312.5,158.0,158,159,0
1314.38,158.0,158,159,0
1316.25,158.0,158,158,0
1318.12,158.0,158,158,0
1320.0,158.0,158,159,0
1321.88,158.0,158,159,0
1323.75,158.5,158,159,0
1325.62,158.0,158,159,0
1327.5,158.0,158,158,0
1329.38,158.0,158,158,0
1331.25,158.5,158,159,0
1333.12,158.0,158,159,0
1335.0,158.0,158,159,0
1336.88,158.0,158,159,0
1338.75,158.0,158,158,0
1340.62,158.0,158,159,0
1342.5,158.0,158,159,0
1344.38,158.0,158,159,0
1346.25,158.0,158,159,0
1348.12,158.0,158,159,0
1350.0,159.0,158,159,0
1351.88,158.0,158,159,0
1353.75,159.0,158,159,0
1355.62,158.0,158,159,0
1357.5,158.5,158,159,0
1359.38,158.0,158,159,0
1361.25,158.0,158,159,0
1363.12,158.5,158,159,0
1365.0,159.0,158,159,0
1366.88,159.0,158,159,0
1368.75,159.0,158,159,0
1370.62,158.0,158,159,0
1372.5,159.0,158,159,0
1374.38,159.0,158,159,0
1376.25,159.0,158,159,0
1378.12,159.0,159,159,0
1380.0,159.0,159,159,0
1381.88,159.0,158,159,0
1383.75,159.0,159,159,0
1385.62,159.0,158,159,0
1387.5,159.0,158,159,0
1389.38,159.0,158,159,0
1391.25,159.0,158,159,0
1393.12,159.0,159,159,0
1395.0,159.0,159,159,0
1396.88,159.0,159,159,0
1398.75,159.0,159,159,0
1400.62,159.0,159,159,0
1402.5,159.0,159,159,0
1404.38,159.0,159,159,0
1406.25,159.0,159,159,0
1408.12,159.0,159,160,0
1410.0,159.0,159,160,0
1411.88,159.0,159,160,0
1413.75,159.0,159,160,0
1415.62,159.5,159,160,0
1417.5,159.5,159,160,0
1419.38,159.5,159,160,0
1421.25,159.5,159,160,0
1423.12,159.0,159,160,0
1425.0,159.0,159,160,0
1426.88,160.0,159,160,0
1428.75,160.0,159,160,0
1430.62,160.0,160,160,0
1432.5,160.0,160,160,0
1434.38,159.5,159,160,0
1436.25,160.0,160,160,0
1438.12,160.0,160,161,0
1440.0,160.0,160,160,0
1441.88,160.0,160,161,0
1443.75,160.0,160,161,0
1445.62,160.0,160,161,0
1447.5,160.5,160,161,0
1449.38,160.0,160,161,0
1451.25,161.0,160,161,0
1453.12,161.0,161,162,0
1455.0,162.0,162,163,0
1456.88,162.5,162,163,0
1458.75,163.0,163,163,0
1460.62,163.0,162,163,0
1462.5,163.0,162,163,0
1464.38,163.0,162,163,0
1466.25,173.0,161,239,0
1468.12,248.0,195,315,0
1470.0,334.5,287,391,0
1471.88,412.5,369,424,0
1473.75,419.5,413,424,0
1475.62,417.0,415,420,0
1477.5,415.5,413,421,0
1479.38,418.5,416,424,0
1481.25,418.0,412,424,0
1483.12,419.0,416,422,0
1485.0,421.5,418,426,0
1486.88,420.5,417,425,0
1488.75,423.5,422,431,0
1490.62,422.0,417,425,0
1492.5,422.0,420,426,0
1494.38,421.5,417,427,0
1496.25,419.5,416,425,0
1498.12,422.5,418,424,0
1500.0,423.5,422,430,0
1501.88,422.0,419,429,0
1503.75,421.5,419,427,0
1505.62,421.0,420,425,0
1507.5,421.5,418,424,0
1509.38,422.5,417,426,0
1511.25,420.5,418,426,0
1513.12,422.5,419,427,0
1515.0,422.0,418,425,0
1516.88,421.5,420,427,0
1518.75,421.0,418,426,0
1520.62,424.0,418,427,0
1522.5,423.5,422,427,0
1524.38,423.5,420,428,0
1526.25,423.5,423,425,0
1528.12,423.0,420,427,0
1530.0,424.0,421,428,0
1531.88,423.5,418,427,0
1533.75,419.5,419,423,0
1535.62,419.0,416,424,0
1537.5,419.0,415,421,0
1539.38,418.0,417,421,0
1541.25,420.5,413,423,0
1543.12,420.0,415,423,0
1545.0,420.0,415,423,0
1546.88,418.0,415,425,0
1548.75,428.5,412,461,0
1550.62,495.0,462,538,0
1552.5,555.0,520,569,0
1554.38,568.0,567,570,0
1556.25,568.0,567,569,0
1558.12,568.0,566,569,0
1560.0,566.0,566,567,0
1561.88,567.0,565,570,0
1563.75,566.0,564,567,0
1565.62,564.0,562,567,0
1567.5,562.0,561,564,0
1569.38,562.0,561,563,0
1571.25,563.0,561,564,0
1573.12,564.0,562,566,0
1575.0,563.0,562,564,0
1576.88,563.5,562,564,0
1578.75,562.0,561,564,0
1580.62,563.0,562,564,0
1582.5,562.0,560,564,0
1584.38,562.0,560,565,0
1586.25,562.0,561,563,0
1588.12,562.5,561,565,0
1590.0,562.0,561,564,0
1591.88,561.5,560,563,0
1593.75,560.0,559,562,0
1595.62,562.0,561,563,0
1597.5,562.0,560,563,0
1599.38,561.0,561,562,0
1601.25,560.0,559,561,0
1603.12,562.0,561,562,0
1605.0,561.5,560,563,0
1606.88,560.0,560,561,0
1608.75,561.0,559,563,0
1610.62,561.0,559,563,0
1612.5,560.5,560,562,0
1614.38,560.0,560,562,0
1616.25,560.5,560,562,0
1618.12,561.0,559,562,0
1620.0,561.5,559,562,0
1621.88,560.0,559,563,0
1623.75,559.5,559,563,0
1625.62,560.5,558,562,0
1627.5,560.5,559,561,0
1629.38,560.0,559,561,0
1631.25,560.0,560,561,0
1633.12,560.5,558,561,0
1635.0,560.0,559,561,0
1636.88,560.0,558,562,0
1638.75,559.5,559,561,0
1640.62,560.0,559,561,0
1642.5,559.0,558,561,0
1644.38,560.0,558,561,0
1646.25,557.5,556,560,0
1648.12,560.0,559,562,0
1650.0,560.0,559,560,0
1651.88,558.5,557,560,0
1653.75,560.0,559,561,0
1655.62,560.0,560,561,0
1657.5,559.0,558,560,0
1659.38,560.0,558,561,0
1661.25,559.5,559,561,0
1663.12,559.0,557,561,0
1665.0,559.5,557,561,0
1666.88,560.5,558,562,0
1668.75,559.5,558,561,0
1670.62,560.0,559,561,0
1672.5,558.5,557,561,0
1674.38,560.0,559,561,0
1676.25,560.0,558,563,0
1678.12,560.5,558,561,0
1680.0,559.0,559,560,0
1681.88,560.5,560,563,0
1683.75,560.5,559,563,0
1685.62,560.0,559,562,0
1687.5,561.0,560,562,0
1689.38,560.0,560,561,0
1691.25,559.0,556,561,0
1693.12,558.0,557,559,0
1695.0,556.5,555,557,0
1696.88,558.0,558,560,0
1698.75,559.0,557,561,0
1700.62,559.0,557,561,0
1702.5,559.5,557,561,0
1704.38,558.0,557,560,0
1706.25,559.0,558,560,0
1708.12,560.5,559,564,0
1710.0,561.0,559,563,0
1711.88,561.5,559,564,0
1713.75,562.5,561,564,0
1715.62,564.5,564,566,0
1717.5,565.0,564,568,0
1719.38,565.0,563,567,0
1721.25,565.5,565,567,0
1723.12,564.5,562,566,0
1725.0,566.0,564,567,0
1726.88,566.0,561,569,0
1728.75,569.5,566,572,0
1730.62,573.0,570,576,0
1732.5,576.5,574,578,0
1734.38,576.0,576,577,0
1736.25,574.5,573,577,0
1738.12,576.0,574,577,0
1740.0,575.0,539,576,0
1741.88,516.5,439,576,0
1743.75,373.0,302,456,0
1745.62,210.5,186,276,0
1747.5,187.0,186,187,0
1749.38,187.0,187,187,0
1751.25,187.0,187,187,0
1753.12,187.0,187,187,0
1755.0,187.0,187,187,0
1756.88,187.0,187,188,0
1758.75,191.0,189,193,0
1760.62,194.5,191,196,0
1762.5,198.0,197,199,0
1764.38,199.0,198,199,0
1766.25,199.0,199,199,0
1768.12,199.0,199,199,0
1770.0,199.0,199,199,0
1771.88,199.0,198,199,0
1773.75,199.0,199,200,0
1775.62,200.5,200,201,0
1777.5,201.0,201,201,0
1779.38,201.0,201,202,0
1781.25,201.0,201,202,0
1783.12,201.0,201,202,0
1785.0,201.0,200,201,0
1786.88,201.0,201,202,0
1788.75,201.0,201,202,0
1790.62,202.0,202,202,0
1792.5,202.0,202,203,0
1794.38,202.0,202,202,0
1796.25,202.0,202,202,0
1798.12,202.0,202,202,0
1800.0,202.0,202,202,0
1801.88,202.0,202,203,0
1803.75,202.5,202,203,0
1805.62,203.0,202,203,0
1807.5,203.0,202,203,0
1809.38,203.0,203,203,0
1811.25,203.0,202,203,0
1813.12,203.0,203,203,0
1815.0,203.0,203,203,0
1816.88,203.0,203,203,0
1818.75,203.0,203,203,0
1820.62,203.0,203,203,0
1822.5,203.0,202,203,0
1824.38,203.0,203,203,0
1826.25,203.0,203,204,0
1828.12,203.0,203,204,0
1830.0,203.0,203,204,0
1831.88,203.0,203,203,0
1833.75,203.0,203,204,0
1835.62,203.0,203,204,0
1837.5,203.0,203,203,0
1839.38,203.0,203,203,0
1841.25,203.0,203,204,0
1843.12,203.0,203,203,0
1845.0,203.0,203,203,0
1846.88,203.0,203,203,0
1848.75,203.0,203,203,0
1850.62,203.0,203,203,0
1852.5,203.0,203,204,0
1854.38,203.0,203,204,0
1856.25,203.0,203,203,0
1858.12,203.0,203,203,0
1860.0,203.0,203,203,0
1861.88,203.0,203,203,0
1863.75,203.0,203,203,0
1865.62,203.0,203,204,0
1867.5,203.0,203,203,0
1869.38,203.0,203,204,0
1871.25,203.0,203,203,0
1873.12,203.0,203,203,0
1875.0,203.0,203,203,0
1876.88,203.0,202,203,0
1878.75,203.0,203,203,0
1880.62,203.0,203,203,0
1882.5,203.0,203,203,0
1884.38,203.0,203,203,0
1886.25,203.0,203,203,0
1888.12,203.0,203,203,0
1890.0,203.0,203,203,0
1891.88,203.0,203,203,0
1893.75,203.0,203,203,0
1895.62,203.0,203,203,0
1897.5,203.0,203,204,0
1899.38,203.0,202,203,0
1901.25,203.0,203,203,0
1903.12,203.0,203,203,0
1905.0,203.0,203,203,0
1906.88,203.0,202,203,0
1908.75,203.0,203,203,0
1910.62,203.0,203,203,0
1912.5,203.0,202,203,0
1914.38,203.0,203,203,0
1916.25,203.0,203,203,0
1918.12,203.0,202,203,0
1920.0,203.0,203,204,0
1921.88,203.0,203,203,0
1923.75,203.0,203,203,0
1925.62,203.0,202,203,0
1927.5,203.0,203,203,0
1929.38,203.0,202,203,0
1931.25,203.0,203,203,0
1933.12,202.5,202,203,0
1935.0,203.0,202,203,0
1936.88,203.0,203,203,0
1938.75,203.0,203,203,0
1940.62,203.0,203,203,0
1942.5,203.0,202,203,0
1944.38,203.0,203,203,0
1946.25,203.0,202,203,0
1948.12,203.0,202,203,0
1950.0,203.0,202,203,0
1951.88,203.0,202,203,0
1953.75,203.0,202,203,0
1955.62,203.0,202,203,0
1957.5,203.0,202,203,0
1959.38,202.0,202,203,0
1961.25,202.5,202,203,0
1963.12,202.0,202,203,0
1965.0,202.5,202,203,0
1966.88,202.5,202,203,0
1968.75,202.5,202,203,0
1970.62,203.0,202,203,0
1972.5,203.0,202,210,0
1974.38,214.5,203,253,0
1976.25,295.5,260,328,0
1978.12,334.5,309,371,0
1980.0,374.5,363,378,0
1981.88,374.5,371,381,0
1983.75,374.5,370,378,0
1985.62,378.0,373,382,0
1987.5,374.5,371,379,0
1989.38,377.0,376,380,0
1991.25,376.5,375,379,0
1993.12,374.0,374,378,0
1995.0,374.5,373,380,0
1996.88,376.5,372,380,0
1998.75,359.0,351,366,0
2000.62,333.5,299,349,0
2002.5,250.0,241,299,0
2004.38,213.0,201,230,0
2006.25,198.5,190,212,0
2008.12,188.5,181,194,0
2010.0,181.0,179,184,0
2011.88,175.5,172,178,0
2013.75,172.0,171,175,0
2015.62,169.5,168,170,0
2017.5,168.0,167,168,0
2019.38,167.0,166,167,0
2021.25,165.0,165,166,0
2023.12,164.5,164,165,0
2025.0,164.0,164,165,0
2026.88,163.5,163,164,0
2028.75,163.0,163,163,0
2030.62,163.0,162,163,0
2032.5,163.0,162,163,0
2034.38,162.5,162,163,0
2036.25,162.0,162,162,0
2038.12,162.0,162,162,0
2040.0,162.0,162,162,0
2041.88,162.0,162,162,0
2043.75,162.0,162,162,0
2045.62,162.0,161,162,0
2047.5,162.0,161,162,0
2049.38,162.0,161,162,0
2051.25,162.0,161,162,0
2053.12,161.0,161,162,0
2055.0,161.5,161,162,0
2056.88,161.0,161,162,0
2058.75,162.0,161,162,0
2060.62,161.5,161,162,0
2062.5,161.0,161,161,0
2064.38,161.0,161,162,0
2066.25,161.5,161,162,0
2068.12,161.0,161,162,0
2070.0,161.0,161,162,0
2071.88,161.0,161,161,0
2073.75,161.0,161,162,0
2075.62,161.0,161,161,0
2077.5,161.0,161,162,0
2079.38,161.0,161,162,0
2081.25,161.0,161,161,0
2083.12,161.0,161,161,0
2085.0,161.0,161,162,0
2086.88,161.0,161,161,0
2088.75,161.0,161,162,0
2090.62,161.0,161,161,0
2092.5,161.0,161,162,0
2094.38,161.0,161,161,0
2096.25,161.0,161,161,0
2098.12,161.0,161,161,0
2100.0,161.0,161,162,0
2101.88,161.0,161,161,0
2103.75,161.0,161,161,0
2105.62,161.0,161,161,0
2107.5,161.0,161,162,0
2109.38,161.0,161,161,0
2111.25,161.0,161,162,0
2113.12,161.0,161,161,0
2115.0,161.0,161,161,0
2116.88,161.0,161,161,0
2118.75,161.0,161,161,0
2120.62,161.0,161,162,0
2122.5,161.0,161,161,0
2124.38,161.0,161,161,0
2126.25,161.0,161,161,0
2128.12,161.0,161,162,0
2130.0,161.0,161,161,0
2131.88,161.0,161,161,0
2133.75,161.0,161,161,0
2135.62,161.0,161,162,0
2137.5,161.0,161,161,0
2139.38,161.0,161,161,0
2141.25,161.0,161,162,0
2143.12,161.0,161,161,0
2145.0,161.0,161,161,0
2146.88,161.0,161,161,0
2148.75,161.0,161,161,0
4031.25,162.0,161,162,0
4033.12,161.5,161,162,0
4035.0,161.0,161,162,0
4036.88,161.0,161,162,0
4038.75,161.0,161,162,0
4040.62,161.5,161,162,0
4042.5,162.0,161,162,0
4044.38,162.0,161,162,0
4046.25,161.0,161,162,0
4048.12,161.0,161,162,0
4050.0,162.0,161,162,0
4051.88,161.5,161,162,0
4053.75,162.0,161,162,0
4055.62,161.5,161,162,0
4057.5,162.0,161,162,0
4059.38,161.0,161,162,0
4061.25,161.0,161,162,0
4063.12,161.5,161,162,0
4065.0,161.5,161,162,0
4066.88,161.5,161,162,0
4068.75,161.5,161,162,0
4070.62,161.5,161,162,0
4072.5,161.0,161,162,0
4074.38,161.0,161,162,0
4076.25,161.0,161,162,0
4078.12,162.0,161,162,0
4080.0,162.0,161,162,0
4081.88,161.0,161,162,0
4083.75,162.0,161,162,0
4085.62,161.0,161,162,0
4087.5,161.0,161,162,0
4089.38,161.0,161,161,0
4091.25,161.0,161,162,0
4093.12,161.0,161,162,0
4095.0,161.5,161,162,0
4096.88,161.0,161,162,0
4098.75,162.0,161,162,0
4100.62,161.5,161,162,0
4102.5,161.0,161,162,0
4104.38,161.0,161,162,0
4106.25,161.0,161,162,0
4108.12,161.5,161,162,0
4110.0,162.0,161,162,0
4111.88,161.0,161,161,0
4113.75,161.5,161,162,0
4115.62,161.0,161,162,0
4117.5,161.0,161,162,0
4119.38,161.0,161,162,0
4121.25,162.0,161,162,0
4123.12,161.0,161,162,0
4125.0,162.0,161,162,0
4126.88,161.0,161,162,0
4128.75,161.0,161,162,0
4130.62,161.0,161,162,0
4132.5,161.0,161,162,0
4134.38,161.5,161,162,0
4136.25,161.0,161,162,0
4138.12,161.0,161,162,0
4140.0,161.5,161,162,0
4141.88,161.0,161,162,0
4143.75,161.5,161,162,0
4145.62,161.0,161,162,0
4147.5,161.0,161,162,0
4149.38,161.0,161,162,0
4151.25,161.0,161,162,0
4153.12,161.5,161,162,0
4155.0,162.0,161,162,0
4156.88,161.0,161,162,0
4158.75,161.0,161,162,0
4160.62,161.0,161,162,0
4162.5,161.0,161,161,0
4164.38,161.0,161,162,0
4166.25,161.0,161,162,0
4168.12,162.0,161,162,0
4170.0,161.0,161,162,0
4171.88,161.5,161,162,0
4173.75,162.0,161,163,0
4175.62,167.0,164,171,0
4177.5,175.0,172,179,0
4179.38,181.0,177,186,0
4181.25,188.0,187,190,0
4183.12,193.0,191,195,0
4185.0,197.0,194,199,0
4186.88,198.5,196,202,0
