delay_us,median,min,max,sat_px
3534.38,174.0,174,174,0
3539.25,174.0,174,175,0
3544.12,175.0,174,175,0
3549.0,175.0,175,175,0
3553.88,175.0,175,175,0
3558.75,175.0,175,175,0
3563.62,175.0,175,175,0
3568.5,175.0,175,175,0
3573.38,175.0,175,175,0
3578.25,175.0,175,176,0
3583.12,176.0,175,176,0
3588.0,176.0,175,176,0
3592.88,176.0,176,176,0
3597.75,176.5,176,177,0
3602.62,176.0,176,177,0
3607.5,177.0,176,177,0
3612.38,177.0,176,177,0
3617.25,177.0,177,177,0
3622.12,177.0,177,177,0
3627.0,177.0,177,178,0
3631.88,177.5,177,178,0
3636.75,178.0,177,178,0
3641.62,178.0,177,178,0
3646.5,178.0,178,178,0
3651.38,178.0,178,179,0
3656.25,178.0,178,179,0
3661.12,178.5,178,179,0
3666.0,178.5,178,179,0
3670.88,179.0,179,179,0
3675.75,179.0,179,179,0
3680.62,179.0,179,179,0
3685.5,179.0,179,180,0
3690.38,180.0,179,180,0
3695.25,180.0,179,180,0
3700.12,180.0,180,180,0
3705.0,180.0,180,180,0
3709.88,180.0,180,181,0
3714.75,180.5,180,181,0
3719.62,181.0,181,181,0
3724.5,181.0,181,181,0
3729.38,181.0,181,181,0
3734.25,181.0,181,181,0
3739.12,181.0,181,182,0
3744.0,181.5,181,182,0
3748.88,182.0,181,182,0
3753.75,182.0,182,182,0
3758.62,182.0,182,182,0
3763.5,182.0,182,183,0
3768.38,182.0,182,183,0
3773.25,183.0,182,183,0
3778.12,183.0,183,183,0
3783.0,183.0,183,183,0
3787.88,183.0,183,184,0
3792.75,183.0,183,184,0
3797.62,184.0,183,184,0
3802.5,184.0,184,184,0
3807.38,184.0,184,184,0
3812.25,184.0,184,184,0
3817.12,184.0,184,184,0
3822.0,184.0,184,185,0
3826.88,185.0,184,185,0
3831.75,185.0,184,185,0
3836.62,185.0,185,185,0
3841.5,185.0,185,185,0
3846.38,185.0,185,185,0
3851.25,185.0,185,185,0
