delay_us,median,min,max,sat_px
1200.0,155.0,155,156,0
1201.88,155.0,155,156,0
1203.75,155.0,155,155,0
1205.62,155.0,155,156,0
1207.5,155.0,155,156,0
1209.38,155.0,155,156,0
1211.25,155.0,155,155,0
1213.12,155.0,155,156,0
1215.0,155.0,155,156,0
1216.88,155.0,155,156,0
1218.75,155.0,155,155,0
1220.62,155.0,155,155,0
1222.5,155.0,155,156,0
1224.38,155.0,155,156,0
1226.25,155.0,155,156,0
1228.12,155.0,155,155,0
1230.0,155.0,155,156,0
1231.88,155.0,155,156,0
1233.75,155.0,155,156,0
1235.62,155.0,155,156,0
1237.5,155.0,155,156,0
1239.38,155.0,155,156,0
1241.25,155.0,155,156,0
1243.12,155.0,155,156,0
1245.0,155.0,155,156,0
1246.88,155.0,155,156,0
1248.75,155.5,155,156,0
1250.62,155.0,155,155,0
1252.5,155.0,155,156,0
1254.38,155.0,155,156,0
1256.25,155.0,155,155,0
1258.12,155.0,155,155,0
1260.0,155.0,155,156,0
1261.88,155.0,155,156,0
1263.75,155.0,155,156,0
1265.62,155.0,155,156,0
1267.5,155.5,155,156,0
1269.38,155.0,155,155,0
1271.25,155.0,155,156,0
1273.12,155.0,155,155,0
1275.0,155.0,155,156,0
1276.88,155.0,155,156,0
1278.75,155.0,155,156,0
1280.62,155.0,155,156,0
1282.5,155.5,155,156,0
1284.38,155.0,155,156,0
1286.25,155.0,155,156,0
1288.12,155.5,155,156,0
1290.0,155.0,155,156,0
1291.88,155.0,155,156,0
1293.75,155.0,155,156,0
1295.62,155.5,155,156,0
1297.5,155.0,155,155,0
1299.38,155.0,155,156,0
1301.25,155.0,155,156,0
1303.12,155.0,155,156,0
1305.0,155.0,155,155,0
1306.88,155.0,155,156,0
1308.75,155.0,155,156,0
1310.62,155.0,155,156,0
1312.5,155.0,155,156,0
1314.38,155.0,155,156,0
1316.25,155.0,155,156,0
1318.12,155.0,155,156,0
1320.0,155.0,155,156,0
1321.88,155.0,155,156,0
1323.75,155.0,155,155,0
1325.62,155.0,155,156,0
1327.5,155.0,155,156,0
1329.38,155.5,155,156,0
1331.25,156.0,155,156,0
1333.12,156.0,155,156,0
1335.0,155.0,155,156,0
