delay_us,median,min,max,sat_px
1200.0,156.0,156,157,0
1201.88,156.5,156,157,0
1203.75,156.0,156,157,0
1205.62,156.5,156,157,0
1207.5,156.0,156,157,0
1209.38,156.0,156,157,0
1211.25,156.0,156,156,0
1213.12,156.0,156,157,0
1215.0,156.0,156,157,0
1216.88,156.0,156,157,0
1218.75,156.0,156,157,0
1220.62,156.0,156,156,0
1222.5,156.5,156,157,0
1224.38,156.0,156,157,0
1226.25,156.0,156,156,0
1228.12,156.0,156,157,0
1230.0,156.0,156,157,0
1231.88,156.0,156,157,0
1233.75,156.0,156,156,0
1235.62,156.0,156,157,0
1237.5,156.5,156,157,0
1239.38,156.5,156,157,0
1241.25,156.0,156,157,0
1243.12,156.0,156,156,0
1245.0,156.0,156,156,0
1246.88,156.0,156,157,0
1248.75,157.0,156,157,0
1250.62,156.0,156,156,0
1252.5,156.0,156,157,0
1254.38,156.0,156,157,0
1256.25,156.0,156,156,0
1258.12,156.0,156,157,0
1260.0,156.0,156,157,0
1261.88,156.5,156,157,0
1263.75,156.5,156,157,0
1265.62,156.0,156,157,0
1267.5,156.0,156,157,0
1269.38,156.0,156,157,0
1271.25,156.0,156,156,0
1273.12,157.0,156,157,0
1275.0,157.0,156,157,0
1276.88,157.0,156,157,0
1278.75,156.0,156,157,0
1280.62,157.0,156,157,0
1282.5,156.0,156,157,0
1284.38,156.0,156,157,0
1286.25,156.0,156,157,0
1288.12,156.0,156,157,0
1290.0,156.5,156,157,0
1291.88,156.0,156,157,0
1293.75,156.5,156,157,0
1295.62,156.5,156,157,0
1297.5,156.0,156,157,0
1299.38,156.0,156,157,0
1301.25,156.0,156,157,0
1303.12,157.0,156,157,0
1305.0,157.0,156,157,0
1306.88,156.5,156,157,0
1308.75,157.0,156,157,0
1310.62,156.5,156,157,0
1312.5,157.0,156,157,0
1314.38,156.5,156,157,0
1316.25,156.0,156,157,0
1318.12,156.5,156,157,0
1320.0,156.0,156,157,0
1321.88,156.0,156,157,0
1323.75,156.0,156,157,0
1325.62,157.0,156,157,0
1327.5,156.0,156,157,0
1329.38,156.0,156,157,0
1331.25,156.0,156,157,0
1333.12,157.0,156,157,0
1335.0,156.0,156,157,0
1336.88,156.0,156,157,0
1338.75,156.0,156,156,0
1340.62,156.5,156,157,0
1342.5,156.0,156,157,0
1344.38,157.0,156,157,0
1346.25,156.5,156,157,0
1348.12,157.0,157,157,0
1350.0,156.5,156,157,0
1351.88,156.5,156,157,0
1353.75,157.0,156,157,0
1355.62,157.0,156,157,0
1357.5,157.0,156,157,0
1359.38,157.0,156,157,0
1361.25,157.0,156,157,0
1363.12,157.0,156,157,0
1365.0,157.0,157,157,0
1366.88,157.0,156,157,0
1368.75,157.0,156,157,0
1370.62,157.0,157,157,0
1372.5,157.0,156,157,0
1374.38,157.0,156,157,0
1376.25,157.0,156,157,0
1378.12,157.0,156,157,0
1380.0,157.0,157,157,0
1381.88,157.0,156,157,0
1383.75,157.0,156,157,0
1385.62,157.0,157,157,0
1387.5,157.0,157,157,0
1389.38,157.0,157,157,0
1391.25,157.0,157,157,0
1393.12,157.0,157,157,0
1395.0,157.0,157,157,0
1396.88,157.0,157,157,0
1398.75,157.0,157,157,0
1400.62,157.0,157,157,0
1402.5,157.0,157,157,0
1404.38,157.0,157,157,0
1406.25,157.0,157,158,0
1408.12,157.0,157,158,0
1410.0,157.0,157,158,0
1411.88,157.0,157,157,0
1413.75,157.0,157,158,0
1415.62,157.0,157,158,0
1417.5,157.5,157,158,0
1419.38,157.0,157,158,0
1421.25,158.0,157,158,0
1423.12,158.0,157,158,0
1425.0,158.0,157,158,0
1426.88,158.0,157,158,0
1428.75,158.0,157,158,0
1430.62,158.0,158,158,0
1432.5,158.0,157,158,0
1434.38,158.0,158,158,0
1436.25,158.0,158,158,0
1438.12,158.0,158,158,0
1440.0,158.0,158,159,0
1441.88,158.5,158,159,0
1443.75,158.0,158,159,0
1445.62,159.0,158,159,0
1447.5,159.0,158,159,0
1449.38,159.0,159,159,0
1451.25,159.0,158,159,0
1453.12,159.0,159,160,0
1455.0,160.0,159,161,0
1456.88,161.0,160,161,0
1458.75,161.0,160,161,0
1460.62,161.0,160,161,0
1462.5,161.0,160,161,0
1464.38,161.0,160,161,0
1466.25,163.0,159,218,0
1468.12,247.0,189,317,0
1470.0,335.5,260,390,0
1471.88,427.0,397,431,0
1473.75,428.5,425,430,0
1475.62,430.5,428,434,0
1477.5,428.0,424,432,0
1479.38,427.5,426,432,0
1481.25,426.0,422,429,0
1483.12,431.0,428,433,0
1485.0,430.5,428,434,0
1486.88,429.5,428,434,0
1488.75,432.0,430,436,0
1490.62,432.5,429,436,0
1492.5,430.0,426,432,0
1494.38,428.5,427,430,0
1496.25,428.5,426,434,0
1498.12,429.5,423,431,0
1500.0,432.0,426,433,0
1501.88,430.0,428,433,0
1503.75,431.5,429,435,0
1505.62,430.0,426,432,0
1507.5,429.0,426,431,0
1509.38,430.5,429,436,0
1511.25,429.5,428,430,0
1513.12,430.0,427,432,0
1515.0,431.0,428,434,0
1516.88,430.0,427,433,0
1518.75,429.0,424,432,0
1520.62,428.5,424,431,0
1522.5,428.0,427,428,0
1524.38,429.0,428,430,0
1526.25,426.5,425,431,0
1528.12,428.0,425,430,0
1530.0,430.5,428,432,0
1531.88,428.0,423,430,0
1533.75,426.0,425,429,0
1535.62,427.0,426,431,0
1537.5,425.0,422,429,0
1539.38,423.5,421,426,0
1541.25,426.0,425,428,0
1543.12,425.5,422,428,0
1545.0,428.0,422,429,0
1546.88,399.0,349,427,0
1548.75,282.0,238,346,0
1550.62,216.0,166,279,0
1552.5,163.0,162,165,0
1554.38,162.0,162,163,0
1556.25,162.0,162,162,0
1558.12,162.0,162,163,0
1560.0,162.0,162,162,0
1561.88,162.0,161,162,0
1563.75,161.0,161,162,0
1565.62,160.0,160,161,0
1567.5,160.0,160,160,0
1569.38,160.0,159,160,0
1571.25,160.0,159,160,0
1573.12,160.0,160,160,0
1575.0,159.0,159,160,0
1576.88,160.0,159,160,0
1578.75,160.0,159,160,0
1580.62,159.0,159,160,0
1582.5,159.0,159,160,0
1584.38,159.0,159,160,0
1586.25,159.0,159,159,0
1588.12,159.0,159,159,0
1590.0,159.0,159,160,0
1591.88,159.0,159,159,0
1593.75,159.0,159,159,0
1595.62,159.0,159,159,0
1597.5,159.0,159,159,0
1599.38,159.0,159,159,0
1601.25,159.0,159,160,0
1603.12,159.0,159,159,0
1605.0,159.0,159,159,0
1606.88,159.0,159,159,0
1608.75,159.0,159,159,0
1610.62,159.0,159,159,0
1612.5,159.0,159,159,0
1614.38,159.0,159,159,0
1616.25,159.0,159,159,0
1618.12,159.0,159,159,0
1620.0,159.0,159,159,0
1621.88,159.0,159,159,0
1623.75,159.0,159,159,0
1625.62,159.0,159,159,0
1627.5,159.0,159,159,0
1629.38,159.0,159,159,0
1631.25,159.0,159,159,0
1633.12,159.0,159,159,0
1635.0,159.0,159,159,0
1636.88,159.0,159,159,0
1638.75,159.0,159,159,0
1640.62,159.0,159,160,0
1642.5,159.0,159,160,0
1644.38,159.0,159,160,0
1646.25,159.0,159,159,0
1648.12,159.0,159,160,0
1650.0,159.0,159,159,0
1651.88,159.0,159,160,0
1653.75,160.0,159,160,0
1655.62,159.0,159,160,0
1657.5,160.0,159,160,0
1659.38,160.0,159,160,0
1661.25,160.0,159,160,0
1663.12,160.0,160,160,0
1665.0,160.0,159,160,0
1666.88,160.0,159,160,0
1668.75,160.0,159,160,0
1670.62,160.0,160,160,0
1672.5,160.0,160,160,0
1674.38,160.0,160,160,0
1676.25,160.0,160,160,0
1678.12,160.0,160,160,0
1680.0,160.0,160,160,0
1681.88,160.0,160,160,0
1683.75,160.0,160,160,0
1685.62,160.0,160,160,0
1687.5,160.0,160,161,0
1689.38,160.0,160,161,0
1691.25,160.5,160,161,0
1693.12,160.0,160,161,0
1695.0,160.0,160,161,0
1696.88,161.0,160,161,0
1698.75,161.0,161,161,0
1700.62,161.0,161,162,0
1702.5,161.0,161,161,0
1704.38,161.0,161,162,0
1706.25,161.5,161,162,0
1708.12,161.0,161,162,0
1710.0,161.5,161,162,0
1711.88,162.0,161,163,0
1713.75,163.0,162,164,0
1715.62,163.5,163,165,0
1717.5,165.0,164,165,0
1719.38,165.0,164,165,0
1721.25,165.0,164,165,0
1723.12,164.5,164,165,0
1725.0,164.0,164,165,0
1726.88,164.0,164,165,0
1728.75,167.5,166,169,0
1730.62,171.0,169,173,0
1732.5,173.0,173,174,0
1734.38,173.0,173,174,0
1736.25,173.0,173,173,0
1738.12,173.0,173,173,0
1740.0,173.0,173,174,0
1741.88,173.0,173,175,0
1743.75,177.5,175,179,0
1745.62,182.5,179,184,0
1747.5,184.0,182,185,0
1749.38,184.0,184,185,0
1751.25,184.0,184,185,0
1753.12,185.0,184,185,0
1755.0,184.0,184,185,0
1756.88,185.0,184,187,0
1758.75,188.0,187,191,0
1760.62,191.5,189,194,0
1762.5,196.0,195,196,0
1764.38,196.5,196,197,0
1766.25,197.0,196,197,0
1768.12,197.0,196,197,0
1770.0,197.0,196,197,0
1771.88,197.0,196,197,0
1773.75,197.5,196,198,0
1775.62,198.0,198,199,0
1777.5,198.0,198,200,0
1779.38,199.0,199,200,0
1781.25,199.0,199,200,0
1783.12,199.0,199,199,0
1785.0,199.0,199,200,0
1786.88,199.5,199,200,0
1788.75,199.5,199,200,0
1790.62,200.0,199,200,0
1792.5,200.0,200,200,0
1794.38,200.0,200,201,0
1796.25,200.0,200,200,0
1798.12,200.0,200,201,0
1800.0,200.5,200,201,0
1801.88,200.0,200,201,0
1803.75,200.0,200,201,0
1805.62,200.5,200,201,0
1807.5,201.0,201,201,0
1809.38,201.0,201,201,0
1811.25,201.0,201,201,0
1813.12,201.0,200,201,0
1815.0,201.0,201,202,0
1816.88,201.0,201,201,0
1818.75,201.0,201,201,0
1820.62,201.0,201,201,0
1822.5,201.0,201,201,0
1824.38,201.0,201,202,0
1826.25,201.0,201,201,0
1828.12,201.0,201,201,0
1830.0,201.0,200,201,0
1831.88,201.0,201,202,0
1833.75,201.0,201,202,0
1835.62,201.0,201,201,0
1837.5,201.0,201,201,0
1839.38,201.0,201,201,0
1841.25,201.0,201,201,0
1843.12,201.0,201,202,0
1845.0,201.0,201,202,0
1846.88,201.0,201,201,0
1848.75,201.0,201,202,0
1850.62,201.0,201,201,0
1852.5,201.0,201,201,0
1854.38,201.0,201,202,0
1856.25,201.0,201,202,0
1858.12,201.0,201,202,0
1860.0,201.0,201,202,0
1861.88,201.0,200,201,0
1863.75,201.0,201,201,0
1865.62,201.0,201,201,0
1867.5,201.0,201,201,0
1869.38,201.0,201,201,0
1871.25,201.0,201,201,0
1873.12,201.0,201,201,0
1875.0,201.0,201,202,0
1876.88,201.0,201,201,0
1878.75,201.0,201,202,0
